record_id,source,issue_type,decision,reason,original_value,corrected_value
schedules#483028,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#433384,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#558348,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#537917,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#550543,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#438297,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#536253,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#438298,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#433755,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#437919,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#530848,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#523986,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#408298,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#465517,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#495678,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#478075,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#410402,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#542919,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#552923,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#426560,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#479686,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#557254,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#489353,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#489558,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#510913,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#505756,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#483029,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#511797,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#511402,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#510914,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#559900,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#508714,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#556221,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#499959,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#504650,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#464986,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#536536,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#545398,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#537267,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#437160,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#556539,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#438299,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#408688,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#466277,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#528368,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#526193,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#502721,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#496355,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#495347,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#410403,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#491012,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#542920,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#489354,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#427309,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#483030,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#435284,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#446068,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#542921,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#541660,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#483031,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#559901,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#510915,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#545399,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#535041,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#426243,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#410404,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#468518,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#481353,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#496356,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#427310,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#540979,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#427818,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#448900,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#410405,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#556541,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#559902,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#497142,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#487056,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#499961,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#489561,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#481354,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#427311,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#546908,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#437162,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#437163,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#546593,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#510917,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#546193,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#545401,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#410406,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#498787,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#534732,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#427820,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#489563,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#427313,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#499963,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#410407,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#477519,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#511407,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#546194,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#410408,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#427314,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#510919,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#511408,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#446298,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#558767,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#545705,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#534476,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#546195,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#545403,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#427823,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#490598,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#499965,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#558356,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#479264,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#437166,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#477521,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#534477,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#410409,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#504305,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#437167,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#545707,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#499966,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#427824,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#534478,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#510921,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#546198,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#408696,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#499967,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#427826,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#507195,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#507196,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#427827,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#499969,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#433951,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#546201,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#477527,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#499971,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#502062,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#412985,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#478587,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#546205,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#499974,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#499975,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#511815,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#465535,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#511816,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#478590,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#499977,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#412988,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#511817,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#546609,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#499979,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#499983,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#479964,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#485903,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#424310,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#428505,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#480004,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#438300,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#428427,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#543456,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#471128,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#471416,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#547350,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#410410,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#432400,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#446309,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#465537,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#529653,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#541662,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#536539,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#433386,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#536255,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#535433,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#535045,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#485904,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#424311,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#491731,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#485520,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#493193,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#482911,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#484145,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#552234,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#482189,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#433757,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#426791,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#506272,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#512403,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#504654,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#523159,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#549780,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#415887,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#505758,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#427829,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#449578,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#448903,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#408698,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#446676,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#446461,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#556543,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#554799,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#544767,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#438301,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#545710,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#433955,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#555252,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#524361,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#446462,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#536540,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#545407,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#438302,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#464991,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#502724,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#482912,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#531843,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#485905,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#529154,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
