number,name,type,type_canonical,zone,from_station_code,from_station_name,to_station_code,to_station_name,distance,duration_h,duration_m,arrival,departure,return_train,sleeper,third_ac,second_ac,first_ac,first_class,chair_car
16302,Venad Express,Exp,Express,SR,TVC,TRIVANDRUM CENTRAL,SRR,SHORANUR JN,327,7,40,12:40:00,05:00:00,16301,0,0,0,0,0,1
16305,Ernakulam Kannur InterCity Express,Exp,Express,SR,ERS,ERNAKULAM JN,CAN,KANNUR,283,5,45,12:35:00,06:50:00,16306,1,0,0,0,0,1
16309,Ernakulam-Patna Express,Exp,Express,SR,ERS,ERNAKULAM JN,PNBE,PATNA JN,2790,51,35,20:15:00,16:40:00,16310,1,1,1,0,0,0
16310,Patna - Ernakulam Express,Exp,Express,SR,PNBE,PATNA JN,ERS,ERNAKULAM JN,2790,51,30,17:30:00,14:00:00,16309,1,1,1,0,0,0
16322,Tiruvananthapuram Bangalore Weekly Express,Exp,Express,SR,TVC,TRIVANDRUM CENTRAL,SBC,BANGALORE CITY JN,843,16,30,08:35:00,16:05:00,16321,1,1,1,0,0,0
16323,Trivandrum Shalimar Biweekly Express,Exp,Express,SR,TVC,TRIVANDRUM CENTRAL,SHM,KOLKATA SHALIMAR,2566,45,15,13:50:00,16:35:00,16324,1,1,1,0,0,0
16326,Ahilyanagari Express,Exp,Express,SR,TVC,TRIVANDRUM CENTRAL,INDB,INDORE JN BG,2653,47,30,05:00:00,05:30:00,16325,1,1,1,0,0,0
11271,ITARSI - BHOPAL Vindhyachal Exp,Exp,Express,WCR,ET,ITARSI JN,BPL,BHOPAL JN,738,17,5,09:25:00,16:20:00,11272,1,0,0,0,0,0
12809,MUMBAI CST - HOWRAH SF Mail (via NAGPUR),SF,Superfast,SER,CSTM,MUMBAI CST,HWH,HOWRAH JN,1968,33,15,05:50:00,20:35:00,12810,1,1,1,1,0,0
14003,New Farakka-New Delhi Express,Exp,Express,NR,NFK,NEW FARAKKA JN,NDLS,NEW DELHI,1387,28,40,14:25:00,09:45:00,14004,1,1,1,0,0,0
16221,Kaveri Express,Exp,Express,SWR,MYS,MYSORE JN,MAS,CHENNAI CENTRAL,500,10,55,07:25:00,20:30:00,16222,1,1,1,0,0,0
16233,Mayiladuturai Tiruchirappalli Express,Exp,Express,SWR,MV,MAYILADUTURAI JN,TPJ,TIRUCHIRAPPALLI,120,2,40,10:40:00,08:00:00,16234,0,0,0,0,0,0
16234,Tiruchchirapalli Mayiladuturai Express,Exp,Express,SWR,TPJ,TIRUCHIRAPPALLI,MV,MAYILADUTURAI JN,120,2,40,15:45:00,13:05:00,16233,0,0,0,0,0,0
16301,Venad Express,Exp,Express,SR,SRR,SHORANUR JN,TVC,TRIVANDRUM CENTRAL,327,7,50,22:10:00,14:20:00,16302,0,0,0,0,0,1
16303,Vanchinad Express,Exp,Express,SR,ERS,ERNAKULAM JN,TVC,TRIVANDRUM CENTRAL,220,4,40,09:40:00,05:00:00,16304,0,0,0,0,0,1
16304,Vanchinad Express,Exp,Express,SR,TVC,TRIVANDRUM CENTRAL,ERS,ERNAKULAM JN,220,4,40,22:20:00,17:40:00,16303,0,0,0,0,0,1
16306,Kannur Ernakulam InterCity Express,Exp,Express,SR,CAN,KANNUR,ERS,ERNAKULAM JN,283,6,0,20:30:00,14:30:00,16305,0,0,0,0,0,1
16308,Executive Express,Exp,Express,SR,CAN,KANNUR,ALLP,ALLEPPEY,339,8,0,13:00:00,05:00:00,16307,0,0,0,0,0,1
16313,Executive Express,Exp,Express,SR,ERS,ERNAKULAM JN,CAN,KANNUR,283,6,40,23:00:00,16:20:00,16314,0,0,0,0,0,1
16314,Executive Express,Exp,Express,SR,CAN,KANNUR,ERS,ERNAKULAM JN,283,6,30,11:30:00,05:00:00,16313,0,0,0,0,0,1
16315,BANGALORE - KOCHUVELI Exp,Exp,Express,SR,SBC,BANGALORE CITY JN,KCVL,KOCHUVELI,837,16,10,09:25:00,17:15:00,16316,1,1,1,0,0,0
16316,KOCHUVELI - BANGALORE Exp,Exp,Express,SR,KCVL,KOCHUVELI,SBC,BANGALORE CITY JN,837,16,30,08:35:00,16:05:00,16315,1,1,1,0,0,0
16317,Himsagar Express,Exp,Express,SR,CAPE,KANYAKUMARI,JAT,JAMMU TAWI,3715,71,10,13:10:00,14:00:00,16318,1,1,0,0,0,0
16318,Himsagar Express,Exp,Express,SR,JAT,JAMMU TAWI,CAPE,KANYAKUMARI,3715,70,15,22:00:00,23:45:00,16317,1,1,1,0,0,0
16318-Slip,Himsagar Express Slip,Exp,Express,SR,JAT,JAMMU TAWI,TEN,TIRUNELVELI,3561,66,35,18:20:00,23:45:00,,1,0,1,0,0,0
16324,Shalimar Tiruvananthapuram Express,Exp,Express,SR,SHM,KOLKATA SHALIMAR,TVC,TRIVANDRUM CENTRAL,2566,47,45,22:30:00,22:45:00,16323,1,1,1,0,0,0
16325,Ahilyanagari Express,Exp,Express,SR,INDB,INDORE JN BG,TVC,TRIVANDRUM CENTRAL,2653,49,45,17:50:00,16:05:00,16326,1,1,1,0,0,0
16327,Korba Tiruvananthapuram Express,Exp,Express,SR,KRBA,Korba,TVC,TRIVANDRUM CENTRAL,2519,46,0,17:50:00,19:50:00,16328,1,1,1,0,0,0
16328,Trivandrum-Korba Express,Exp,Express,SR,TVC,TRIVANDRUM CENTRAL,KRBA,Korba,2516,46,30,04:00:00,05:30:00,16327,1,1,1,0,0,0
16331,MUMBAI CST - TRIVANDRUM Exp,Exp,Express,SR,CSTM,MUMBAI CST,TVC,TRIVANDRUM CENTRAL,1946,38,55,03:00:00,12:05:00,16332,1,1,1,0,0,0
16332,TRIVANDRUM - MUMBAI CST Exp,Exp,Express,SR,TVC,TRIVANDRUM CENTRAL,CSTM,MUMBAI CST,1946,40,35,20:50:00,04:15:00,16331,1,1,1,0,0,0
16333,VERAVAL - TRIVANDRUM Exp,Exp,Express,SR,VRL,VERAVAL,TVC,TRIVANDRUM CENTRAL,2709,48,10,03:10:00,03:00:00,16334,1,1,1,0,0,0
16334,TRIVANDRUM - VERAVAL Exp,Exp,Express,SR,TVC,TRIVANDRUM CENTRAL,VRL,VERAVAL,2709,49,25,16:40:00,15:15:00,16333,1,1,1,0,0,0
16335,GANDHIDHAM - NAGERCOIL Weekly Exp,Exp,Express,SR,GIMB,GANDHIDHAM BG,NCJ,NAGERCOIL JN,2649,47,25,04:45:00,05:20:00,16336,1,1,1,0,0,0
16336,NAGERCOIL - GANDHIDHAM Weekly Exp,Exp,Express,SR,NCJ,NAGERCOIL JN,GIMB,GANDHIDHAM BG,2649,47,40,13:10:00,13:30:00,16335,1,1,1,0,0,0
16337,OKHA - ERNAKULAM Exp,Exp,Express,SR,OKHA,OKHA,ERS,ERNAKULAM JN,2557,44,40,22:40:00,02:00:00,16338,1,1,1,0,0,0
16338,ERNAKULAM - OKHA Exp,Exp,Express,SR,ERS,ERNAKULAM JN,OKHA,OKHA,2557,45,35,17:25:00,19:50:00,16337,1,1,1,0,0,0
16339,MUMBAI CST - NAGERCOIL Exp,Exp,Express,SR,CSTM,MUMBAI CST,NCJ,NAGERCOIL JN,1882,39,10,03:15:00,12:05:00,16340,1,1,1,0,0,0
16340,NAGERCOIL - MUMBAI CST Exp,Exp,Express,SR,NCJ,NAGERCOIL JN,CSTM,MUMBAI CST,1882,37,55,20:50:00,06:55:00,16339,1,1,1,0,0,0
16341,Guruvayur-Ernakulam-Trivandrum Intercity Express,Exp,Express,SR,GUV,GURUVAYUR,TVC,TRIVANDRUM CENTRAL,303,6,45,10:05:00,03:20:00,16342,0,0,0,0,0,1
16342,Trivandrum-Ernakulam-Guruvayur Intercity Express,Exp,Express,SR,TVC,TRIVANDRUM CENTRAL,GUV,GURUVAYUR,303,6,50,00:15:00,17:25:00,16341,0,0,0,0,0,1
16343,Amrita Express,Exp,Express,SR,TVC,TRIVANDRUM CENTRAL,PGTN,PALGHAT TOWN,376,9,30,08:00:00,22:30:00,16344,1,0,1,0,0,0
16344,Amrita Express,Exp,Express,SR,PGTN,PALGHAT TOWN,TVC,TRIVANDRUM CENTRAL,376,8,35,06:20:00,21:45:00,16343,1,0,1,0,0,0
16347,Trivandrum Mangalore Express,Exp,Express,SR,TVC,TRIVANDRUM CENTRAL,MAQ,MANGALORE CNTL,634,14,30,11:10:00,20:40:00,16348,1,1,1,0,0,0
16348,Trivandrum Express,Exp,Express,SR,MAQ,MANGALORE CNTL,TVC,TRIVANDRUM CENTRAL,634,14,20,04:50:00,14:30:00,16347,1,1,1,0,0,0
16349,Trivandrum Nilambur Road Rajya Rani Express,Exp,Express,SR,TVC,TRIVANDRUM CENTRAL,NIL,Nilambur Road,393,8,55,07:25:00,22:30:00,16350,1,1,0,0,0,0
16350,Nilambur Road Trivandrum Rajya Rani Express,Exp,Express,SR,NIL,Nilambur Road,TVC,TRIVANDRUM CENTRAL,393,9,40,06:20:00,20:40:00,16349,1,1,0,0,0,0
16381,Mumbai CST - Kanyakumari Express,Exp,Express,SR,CSTM,MUMBAI CST,CAPE,KANYAKUMARI,2135,45,0,12:45:00,15:45:00,16382,1,1,1,0,0,0
16382,Kanniyakumari-Mumbai CST Express,Exp,Express,SR,CAPE,KANYAKUMARI,CSTM,MUMBAI CST,2135,47,20,04:50:00,05:30:00,16381,1,1,1,0,0,0
16517,Yeshvantapur-Kannur Express,Exp,Express,SWR,YPR,YESVANTPUR JN,CAN,KANNUR,640,15,0,11:35:00,20:35:00,16518,1,1,1,0,0,0
16527,Yesvantpur - Kannur Express,Exp,Express,SWR,YPR,YESVANTPUR JN,CAN,KANNUR,649,12,30,08:30:00,20:00:00,16528,1,1,1,0,0,0
16529,Udyan Express,Exp,Express,SWR,CSTM,MUMBAI CST,SBC,BANGALORE CITY JN,1153,24,45,08:50:00,08:05:00,16530,1,1,1,1,0,0
16530,Udyan Express,Exp,Express,SWR,SBC,BANGALORE CITY JN,CSTM,MUMBAI CST,1153,23,40,19:50:00,20:10:00,16529,1,1,1,1,0,0
16532,Garib Nawaz Express,Exp,Express,SWR,YPR,YESVANTPUR JN,AII,AJMER JN,2218,48,10,17:30:00,17:20:00,16531,1,1,1,0,0,0
16560,Yeshvantapur-Mysore Express,Exp,Express,SWR,YPR,YESVANTPUR JN,MYS,MYSORE JN,143,3,40,13:50:00,10:10:00,16559,0,0,0,0,0,0
58402,Paradip Cuttack Passenger,Pass,Passenger,ECoR,PRDP,Paradip,CTC,CUTTACK,83,2,15,08:45:00,06:30:00,58401,0,0,0,0,0,0
14511,Allahabad-Saharanpur Nauchandi Express,Exp,Express,NR,ALD,ALLAHABAD JN,SRE,SAHARANPUR,774,18,5,11:45:00,17:40:00,14512,1,0,1,0,0,0
16345,MUMBAI LTT - TRIVANDRUM Netravati Exp,Exp,Express,SR,LTT,LOKMANYA TILAK TERM,TVC,TRIVANDRUM CENTRAL,1804,31,0,18:40:00,11:40:00,16346,1,1,1,0,0,0
16346,TRIVANDRUM - MUMBAI LTT Netravati Exp,Exp,Express,SR,TVC,TRIVANDRUM CENTRAL,LTT,LOKMANYA TILAK TERM,1804,30,50,16:40:00,09:50:00,16345,1,1,1,0,0,0
16351,MUMBAI CST - NAGERCOIL Balaji Exp,Exp,Express,SR,CSTM,MUMBAI CST,NCJ,NAGERCOIL JN,1967,41,30,05:35:00,12:05:00,16352,1,1,1,0,0,0
16360,PATNA - ERNAKULAM Express,Exp,Express,SR,PNBE,PATNA JN,ERS,ERNAKULAM JN,2988,54,30,23:00:00,16:30:00,16359,1,1,1,0,0,0
16501,Ahmedabad Bangalore Express,Exp,Express,SWR,ADI,AHMEDABAD JN,SBC,BANGALORE CITY JN,1802,34,50,04:50:00,18:00:00,16502,1,1,1,0,0,0
16502,Bangalore - Ahmedabad (Weekly) Express,Exp,Express,SWR,SBC,BANGALORE CITY JN,ADI,AHMEDABAD JN,1802,38,15,03:45:00,13:30:00,16501,1,1,1,0,0,0
16505,GANDHIDHAM - BANGALORE Exp,Exp,Express,SWR,GIMB,GANDHIDHAM BG,SBC,BANGALORE CITY JN,1962,43,0,04:00:00,09:00:00,16506,1,1,1,0,0,0
16506,BANGALORE - GANDHIDHAM Exp,Exp,Express,SWR,SBC,BANGALORE CITY JN,GIMB,GANDHIDHAM BG,1962,39,35,13:30:00,21:55:00,16505,1,1,1,0,0,0
16508,BANGALORE - BHAGAT KI KOTHI Exp,Exp,Express,SWR,SBC,BANGALORE CITY JN,JU,JODHPUR JN,2121,42,40,16:35:00,21:55:00,16507,1,1,1,0,0,0
16516,Karwar-Yeshvantpur Express,Exp,Express,SWR,KAWR,KARWAR,YPR,YESVANTPUR JN,794,16,55,22:25:00,05:30:00,16515,0,0,0,0,0,1
16518,Kannur-Yesvantpur Express,Exp,Express,SWR,CAN,KANNUR,YPR,YESVANTPUR JN,640,14,55,07:40:00,16:45:00,16517,1,1,1,0,0,0
16520,BANGALORE - JOLARPETTAI Exp,Exp,Express,SWR,SBC,BANGALORE CITY JN,JTJ,JOLARPETTAI,145,3,20,20:50:00,17:30:00,16519,0,0,0,0,0,0
16521,Bangarpet-Bangalore Express,Exp,Express,SWR,BWT,BANGARAPET,SBC,BANGALORE CITY JN,70,1,45,23:25:00,21:40:00,16522,0,0,0,0,0,0
16522,Bangalore Bangarpet Express,Exp,Express,SWR,SBC,BANGALORE CITY JN,BWT,BANGARAPET,70,1,35,21:10:00,19:35:00,16521,0,0,0,0,0,0
16525,KANNIYAKUMARI - BANGALORE Island Exp,Exp,Express,SWR,CAPE,KANYAKUMARI,SBC,BANGALORE CITY JN,944,20,25,06:55:00,10:30:00,16526,1,1,1,0,0,0
16528,Kannur - Yeshvantpur Express,Exp,Express,SWR,CAN,KANNUR,YPR,YESVANTPUR JN,649,12,55,07:15:00,18:20:00,16527,1,1,1,0,0,0
16531,Garib Nawaz Express,Exp,Express,SWR,AII,AJMER JN,YPR,YESVANTPUR JN,2236,46,55,04:30:00,05:35:00,16532,1,1,1,0,0,0
16533,BHAGAT KI KOTHI - BANGALORE CITY Exp,Exp,Express,SWR,BGKT,BHAGAT KI KOTHI,SBC,BANGALORE CITY JN,2199,47,0,04:30:00,05:30:00,16534,1,1,1,0,0,0
16534,BANGALORE CITY - JODHPUR Exp,Exp,Express,SWR,SBC,BANGALORE CITY JN,JU,JODHPUR JN,2181,47,15,16:35:00,17:20:00,16533,1,1,1,0,0,0
16535,Gol Gumbaz Express,Exp,Express,SWR,YPR,YESVANTPUR JN,SUR,SOLAPUR JN,822,17,40,13:25:00,19:45:00,16536,1,1,1,1,0,0
16536,Gol Gumbaz Express,Exp,Express,SWR,SUR,SOLAPUR JN,YPR,YESVANTPUR JN,822,17,40,09:15:00,15:35:00,16535,1,1,1,1,0,0
16537,Bangalore-Nagercoil Weekly Express,Exp,Express,SWR,SBC,BANGALORE CITY JN,NCJ,NAGERCOIL JN,723,14,55,14:00:00,23:05:00,16538,1,1,1,0,0,0
16538,Nagercoil-Bangalore Express,Exp,Express,SWR,NCJ,NAGERCOIL JN,SBC,BANGALORE CITY JN,723,15,15,04:00:00,12:45:00,16537,1,1,1,0,0,0
16557,Rajya Rani Express,Exp,Express,SWR,MYS,MYSORE JN,SBC,BANGALORE CITY JN,137,3,25,19:40:00,16:15:00,16558,0,0,0,0,0,0
16559,Mysore-Yeshvantapur Express,Exp,Express,SWR,MYS,MYSORE JN,YPR,YESVANTPUR JN,143,3,45,17:15:00,13:30:00,16560,0,0,0,0,0,0
16589,Rani Chennamma Express,Exp,Express,SWR,SBC,BANGALORE CITY JN,KOP,C SHAHU M RAJ KOLHAPUR TERM,795,16,25,13:40:00,21:15:00,16590,1,1,1,1,0,0
16590,Rani Chennamma Express,Exp,Express,SWR,KOP,C SHAHU M RAJ KOLHAPUR TERM,SBC,BANGALORE CITY JN,795,17,15,07:35:00,14:20:00,16589,1,1,1,1,0,0
16591,Hampi Express,Exp,Express,SWR,UBL,HUBLI JN,SBC,BANGALORE CITY JN,567,12,10,06:10:00,18:00:00,16592,1,1,1,1,0,0
16592,Hampi Express,Exp,Express,SWR,SBC,BANGALORE CITY JN,UBL,HUBLI JN,567,13,0,11:00:00,22:00:00,16591,1,1,1,1,0,0
16593,Nanded-Bangalore Express,Exp,Express,SWR,NED,HUZUR SAHIB NANDED,SBC,BANGALORE CITY JN,1042,24,10,06:10:00,06:00:00,16594,1,1,0,1,0,0
16594,Bangalore-Nanded Express,Exp,Express,SWR,SBC,BANGALORE CITY JN,NED,HUZUR SAHIB NANDED,1030,23,55,22:55:00,23:00:00,16593,1,1,0,1,0,0
16605,Eranad Express,Exp,Express,SR,MAQ,MANGALORE CNTL,NCJ,NAGERCOIL JN,690,16,10,23:30:00,07:20:00,16606,0,0,0,0,0,1
16606,Eranad Express,Exp,Express,SR,NCJ,NAGERCOIL JN,MAQ,MANGALORE CNTL,690,15,30,17:30:00,02:00:00,16605,0,0,0,0,0,1
16609,Nagercoil-Coimbatore Express,Exp,Express,SR,NCJ,NAGERCOIL JN,CBE,COIMBATORE JN,536,11,0,07:30:00,20:30:00,16610,1,1,0,0,0,0
16610,Coimbatore-Nagercoil Express,Exp,Express,SR,CBE,COIMBATORE JN,NCJ,NAGERCOIL JN,536,10,25,06:55:00,20:30:00,16609,1,1,0,0,0,0
16612,Coimbatore Tuticorin Link Express,Exp,Express,SR,CBE,COIMBATORE JN,TN,TUTICORIN,465,9,40,06:10:00,20:30:00,16611,1,1,0,0,0,0
16687,Navyug Express,Exp,Express,SR,MAQ,MANGALORE CNTL,JAT,JAMMU TAWI,3609,68,5,13:10:00,17:05:00,16688,1,1,1,0,0,0
16688,Navyug Express,Exp,Express,SR,JAT,JAMMU TAWI,MAQ,MANGALORE CNTL,3609,66,30,18:15:00,23:45:00,16687,1,1,1,0,0,0
16688-Slip,Navyug Express Slip,Exp,Express,SR,JAT,JAMMU TAWI,TEN,TIRUNELVELI,3601,66,35,18:20:00,23:45:00,,1,0,1,0,0,0
16702,Rameswaram-Chennai Egmore Express,Exp,Express,SR,RMM,RAMESWARAM,MS,CHENNAI EGMORE,665,13,30,06:30:00,17:00:00,16701,1,1,1,1,0,0
16713,Setu Express,Exp,Express,SR,MS,CHENNAI EGMORE,RMM,RAMESWARAM,600,11,45,04:45:00,17:00:00,16714,1,1,1,0,0,0
16714,Setu Express,Exp,Express,SR,RMM,RAMESWARAM,MS,CHENNAI EGMORE,600,12,20,08:20:00,20:00:00,16713,1,1,1,0,0,0
16731,Tuticorin Mysore Express,Exp,Express,SR,TN,TUTICORIN,MYS,MYSORE JN,783,17,35,10:10:00,16:35:00,16732,1,1,1,0,0,0
16735,Chendhur Express,Exp,Express,SR,MS,CHENNAI EGMORE,TCN,Tiruchendur,779,15,55,08:00:00,16:05:00,16736,1,1,1,1,0,0
16853,Cholan Express (Day Express),Exp,Express,SR,MS,CHENNAI EGMORE,TPJ,TIRUCHIRAPPALLI,401,8,15,16:35:00,08:20:00,16854,1,1,1,1,0,0
17001,Sainagar Shirdi Secunderabad Express,Exp,Express,SCR,SNSI,SAINAGAR SHIRDI,SC,SECUNDERABAD JN,776,16,10,09:20:00,17:10:00,17002,1,1,1,0,0,0
17015,Visakha Express,Exp,Express,SCR,BBS,BHUBANESWAR,SC,SECUNDERABAD JN,1135,22,55,07:30:00,08:35:00,17016,1,1,1,0,0,0
63151,Jasidih Baidyanathdham Passenger,MEMU,MEMU,ER,JSME,JASIDIH JN,BDME,Baidyanathdham Deoghar,6,0,20,06:10:00,05:50:00,,0,0,0,0,0,0
15653,GUWAHATI - JAMMU TAWI Amarnath Exp,Exp,Express,NFR,GHY,GUWAHATI,JAT,JAMMU TAWI,2431,47,5,12:20:00,13:15:00,15654,1,1,1,0,0,0
16603,Maveli Express,Exp,Express,SR,MAQ,MANGALORE CNTL,TVC,TRIVANDRUM CENTRAL,619,13,30,07:15:00,17:45:00,16604,1,1,1,0,1,0
16604,Maveli Express,Exp,Express,SR,TVC,TRIVANDRUM CENTRAL,MAQ,MANGALORE CNTL,619,13,25,08:50:00,19:25:00,16603,1,1,1,0,1,0
16611,Tuticorin Coimbatore Link Express,Exp,Express,SR,TN,TUTICORIN,CBE,COIMBATORE JN,465,10,0,07:30:00,21:30:00,16612,1,1,0,0,0,0
16613,RAJKOT - COIMBATORE Exp,Exp,Express,SR,RJT,RAJKOT JN,CBE,COIMBATORE JN,2237,45,0,02:00:00,05:00:00,16614,1,1,1,0,0,0
16614,COIMBATORE - RAJKOT Exp,Exp,Express,SR,CBE,COIMBATORE JN,RJT,RAJKOT JN,2237,44,20,20:05:00,23:45:00,16613,1,1,1,0,0,0
16628,West Coast Express,Exp,Express,SR,MAQ,MANGALORE CNTL,MAS,CHENNAI CENTRAL,902,17,30,15:15:00,21:45:00,16627,1,1,1,0,1,0
16629,Malabar Express,Exp,Express,SR,TVC,TRIVANDRUM CENTRAL,MAQ,MANGALORE CNTL,634,15,35,10:05:00,18:30:00,16630,1,1,1,0,1,0
16630,Malabar Express,Exp,Express,SR,MAQ,MANGALORE CNTL,TVC,TRIVANDRUM CENTRAL,634,14,40,09:05:00,18:25:00,16629,1,1,1,0,1,0
16649,Parasuram Express,Exp,Express,SR,MAQ,MANGALORE CNTL,TVC,TRIVANDRUM CENTRAL,634,13,50,18:30:00,04:40:00,16650,0,0,0,0,0,1
16650,Parasuram Express,Exp,Express,SR,TVC,TRIVANDRUM CENTRAL,MAQ,MANGALORE CNTL,634,13,55,20:25:00,06:30:00,16649,0,0,0,0,0,1
16669,Yercaud Express,Exp,Express,SR,MAS,CHENNAI CENTRAL,ED,ERODE JN,396,7,45,06:25:00,22:40:00,16670,1,1,1,1,0,0
16670,Yercaud Express,Exp,Express,SR,ED,ERODE JN,MAS,CHENNAI CENTRAL,396,7,30,04:30:00,21:00:00,16669,1,1,1,1,0,0
16724,TRIVANDRUM - CHENNAI EGMORE Anantapuri Exp,Exp,Express,SR,TVC,TRIVANDRUM CENTRAL,MS,CHENNAI EGMORE,798,16,20,08:40:00,16:20:00,16723,1,1,1,1,0,0
16732,Mysore-Tuticorin Express,Exp,Express,SR,MYS,MYSORE JN,TN,TUTICORIN,783,17,0,11:00:00,18:00:00,16731,1,1,1,0,0,0
16733,Rameswaram-Okha Express,Exp,Express,SR,RMM,RAMESWARAM,OKHA,OKHA,3196,66,25,15:15:00,20:50:00,16734,1,1,1,0,0,0
16734,Okha-Rameswaram Express,Exp,Express,SR,OKHA,OKHA,RMM,RAMESWARAM,3196,61,45,19:50:00,06:05:00,16733,1,1,1,0,0,0
16736,Chendhur Express,Exp,Express,SR,TCN,Tiruchendur,MS,CHENNAI EGMORE,779,15,55,11:40:00,19:45:00,16735,1,1,1,1,0,0
16779,TIRUPATI - RAMESWARAM Exp,Exp,Express,SR,TPTY,TIRUPATI MAIN,RMM,RAMESWARAM,667,16,25,06:00:00,13:35:00,16780,1,1,0,0,1,0
16780,RAMESWARAM - TIRUPATI Exp,Exp,Express,SR,RMM,RAMESWARAM,TPTY,TIRUPATI MAIN,667,15,5,10:20:00,19:15:00,16779,1,1,0,0,1,0
16787,TIRUNELVELI - KATRA Exp,Exp,Express,SR,TEN,TIRUNELVELI,SVDK,S M V D KATRA,3561,69,25,13:10:00,15:45:00,16788,1,0,1,0,0,0
16788,JAMMU ERODE - TIRUNELVELI Link Exp,Exp,Express,SR,ED,ERODE JN,TEN,TIRUNELVELI,458,9,30,18:20:00,08:50:00,16787,1,0,1,0,0,0
16854,Cholan Express( Day Express),Exp,Express,SR,TPJ,TIRUCHIRAPPALLI,MS,CHENNAI EGMORE,401,8,25,17:45:00,09:20:00,16853,1,1,1,1,0,0
16861,Tiruturaipudi Karaikkudi Express,Exp,Express,SR,TTP,Tiruturaipudi Junction,KKDI,Karaikkudi Junction,123,3,30,08:45:00,05:15:00,16862,0,0,0,0,0,0
16862,Karaikkudi Tiruturaipudi Express,Exp,Express,SR,KKDI,Karaikkudi Junction,TTP,Tiruturaipudi Junction,123,3,30,21:15:00,17:45:00,16861,0,0,0,0,0,0
16865,Tea Garden Express,Exp,Express,SR,NCR,Nagore,ERS,ERNAKULAM JN,582,13,45,06:15:00,16:30:00,16866,1,1,1,1,1,0
16866,Tea Garden Express,Exp,Express,SR,ERS,ERNAKULAM JN,NCR,Nagore,582,13,40,11:45:00,22:05:00,16865,1,1,1,1,1,0
17003,Hyderabad-Kolhapur BiWeekly Express,Exp,Express,SCR,HYB,HYDERABAD DECCAN,KOP,C SHAHU M RAJ KOLHAPUR TERM,998,23,35,22:45:00,23:10:00,17004,1,1,1,0,0,0
17004,Kolhapur-Hyderabad BiWeekly Express,Exp,Express,SCR,KOP,C SHAHU M RAJ KOLHAPUR TERM,HYB,HYDERABAD DECCAN,998,23,15,06:45:00,07:30:00,17003,1,1,1,0,0,0
17005,HYDERABAD DECCAN - RAXAUL  Exp,Exp,Express,SCR,HYB,HYDERABAD DECCAN,RXL,RAXAUL JN,2015,39,30,13:00:00,21:30:00,17006,1,1,1,0,0,0
17006,RAXAUL - HYDERABAD Deccan Exp,Exp,Express,SCR,RXL,RAXAUL JN,HYB,HYDERABAD DECCAN,2015,40,10,23:10:00,07:00:00,17005,1,1,1,0,0,0
17013,Pune-Hyderabad Express,Exp,Express,SCR,PUNE,PUNE JN,HYB,HYDERABAD DECCAN,649,14,15,04:30:00,14:15:00,17014,1,1,1,0,0,0
17014,Hyderabad-Pune Express,Exp,Express,SCR,HYB,HYDERABAD DECCAN,PUNE,PUNE JN,649,14,30,13:15:00,22:45:00,17013,1,1,1,0,0,0
17032,Hyderabad-Mumbai Express,Exp,Express,SCR,HYB,HYDERABAD DECCAN,CSTM,MUMBAI CST,790,16,25,13:05:00,20:40:00,17031,1,1,1,1,0,0
17037,SECUNDERABAD - BIKANER Express,Exp,Express,SCR,SC,SECUNDERABAD JN,BKN,BIKANER JN,2113,41,45,17:00:00,23:15:00,17038,1,1,1,0,0,0
17057-Slip,Mumbai -Daund Devagiri Express Slip,Exp,Express,CR,CSTM,MUMBAI CST,DD,DAUND JN,497,14,50,11:55:00,21:05:00,,0,0,0,0,0,0
17203,Bhavnagar(T)-Kakinada Town Express,Exp,Express,SCR,BVC,BHAVNAGAR TERMINUS,CCT,KAKINADA TOWN,2053,40,50,21:00:00,04:10:00,17204,1,1,1,0,0,0
17204,Kakinada Town- Bhavnagar Express,Exp,Express,SCR,CCT,KAKINADA TOWN,BVC,BHAVNAGAR TERMINUS,2053,40,45,20:45:00,04:00:00,17203,1,1,1,0,0,0
17205,Sainagar Shirdi-Kakinada Express,Exp,Express,SCR,SNSI,SAINAGAR SHIRDI,CCT,KAKINADA TOWN,1339,26,10,19:20:00,17:10:00,17206,1,1,1,0,0,0
17206,Kakinada-Sainagar Shirdi Express,Exp,Express,SCR,CCT,KAKINADA TOWN,SNSI,SAINAGAR SHIRDI,1339,27,0,09:15:00,06:15:00,17205,1,1,1,0,0,0
17209,BANGALORE - KAKINADA TOWN Seshadri Exp,Exp,Express,SCR,SBC,BANGALORE CITY JN,CCT,KAKINADA TOWN,963,19,25,08:45:00,13:20:00,17210,1,1,1,0,0,0
17210,KAKINADA TOWN -BANGALORE Seshadri Exp,Exp,Express,SCR,CCT,KAKINADA TOWN,SBC,BANGALORE CITY JN,963,19,0,12:35:00,17:35:00,17209,1,1,1,0,0,0
17212,Machilipatnam Express,Exp,Express,SCR,YPR,YESVANTPUR JN,MTM,Machilipatnam,778,15,50,06:35:00,14:45:00,17211,1,1,1,0,0,0
17213,Narasapur-Nagarsol Express,Exp,Express,SCR,NS,Narasapur,NSL,NAGARSOL,1086,22,0,08:30:00,10:30:00,17214,1,1,1,0,0,0
17229,Sabari Express,Exp,Express,SCR,TVC,TRIVANDRUM CENTRAL,HYB,HYDERABAD DECCAN,1568,30,25,13:40:00,07:15:00,17230,1,1,1,0,0,0
